link,pumps,pumps,pumps,pumps,pumps,pumps
id,P78,P78,P78,P79,P79,P79
properties,flow,energy,status,flow,energy,status
2 days 16:20:00,737.1960081359878,227.0252015242769,1.0,737.1960081359878,227.0252015242769,1.0
2 days 16:25:00,737.196007940422,227.02520147177546,1.0,737.196007940422,227.02520147177546,1.0
2 days 16:30:00,737.1960080498073,227.02520150114094,1.0,737.1960080498073,227.02520150114094,1.0
2 days 16:35:00,737.1960074949303,227.0252013521792,1.0,737.1960074949303,227.0252013521792,1.0
2 days 16:40:00,737.1960072873997,227.0252012964658,1.0,737.1960072873997,227.0252012964658,1.0
2 days 16:45:00,737.1960078742221,227.02520145400356,1.0,737.1960078742221,227.02520145400356,1.0
2 days 16:50:00,737.1960077196281,227.02520141250142,1.0,737.1960077196281,227.02520141250142,1.0
2 days 16:55:00,737.1960077283878,227.02520141485303,1.0,737.1960077283878,227.02520141485303,1.0
2 days 17:00:00,737.196008186138,227.02520153774023,1.0,737.196008186138,227.02520153774023,1.0
2 days 17:05:00,737.1960075423461,227.0252013649085,1.0,737.1960075423461,227.0252013649085,1.0
2 days 17:10:00,737.1960071770154,227.02520126683214,1.0,737.1960071770154,227.02520126683214,1.0
2 days 17:15:00,737.1960076406269,227.02520139129277,1.0,737.1960076406269,227.02520139129277,1.0
2 days 17:20:00,737.1960080141744,227.02520149157496,1.0,737.1960080141744,227.02520149157496,1.0
2 days 17:25:00,737.1960082368148,227.0252015513448,1.0,737.1960082368148,227.0252015513448,1.0
2 days 17:30:00,737.1960077001974,227.02520140728507,1.0,737.1960077001974,227.02520140728507,1.0
2 days 17:35:00,737.196007385424,227.0252013227813,1.0,737.196007385424,227.0252013227813,1.0
2 days 17:40:00,737.1960071558539,227.0252012611511,1.0,737.1960071558539,227.0252012611511,1.0
2 days 17:45:00,737.1960074729263,227.02520134627207,1.0,737.1960074729263,227.02520134627207,1.0
2 days 17:50:00,737.1960074060357,227.0252013283147,1.0,737.1960074060357,227.0252013283147,1.0
2 days 17:55:00,737.1960070760613,227.02520123973005,1.0,737.1960070760613,227.02520123973005,1.0
2 days 18:00:00,737.1960073420921,227.02520131114846,1.0,737.1960073420921,227.02520131114846,1.0
2 days 18:05:00,737.1960079233011,227.02520146717924,1.0,737.1960079233011,227.02520146717924,1.0
2 days 18:10:00,737.1960071500314,227.025201259588,1.0,737.1960071500314,227.025201259588,1.0
2 days 18:15:00,737.1960072311871,227.025201281375,1.0,737.1960072311871,227.025201281375,1.0
2 days 18:20:00,737.1960074113994,227.02520132975465,1.0,737.1960074113994,227.02520132975465,1.0
2 days 18:25:00,737.1960072154124,227.02520127714016,1.0,737.1960072154124,227.02520127714016,1.0
2 days 18:30:00,737.1960078163729,227.0252014384734,1.0,737.1960078163729,227.0252014384734,1.0
2 days 18:35:00,737.1960081000419,227.0252015146269,1.0,737.1960081000419,227.0252015146269,1.0
2 days 18:40:00,737.1960081791088,227.0252015358532,1.0,737.1960081791088,227.0252015358532,1.0
2 days 18:45:00,737.1960072066364,227.0252012747841,1.0,737.1960072066364,227.0252012747841,1.0
2 days 18:50:00,737.1960077921805,227.02520143197873,1.0,737.1960077921805,227.02520143197873,1.0
2 days 18:55:00,737.1960078198707,227.02520143941243,1.0,737.1960078198707,227.02520143941243,1.0
2 days 19:00:00,737.1960079134817,227.02520146454313,1.0,737.1960079134817,227.02520146454313,1.0
2 days 19:05:00,737.1960070730828,227.02520123893046,1.0,737.1960070730828,227.02520123893046,1.0
2 days 19:10:00,737.196007888462,227.02520145782637,1.0,737.196007888462,227.02520145782637,1.0
2 days 19:15:00,737.1960070888409,227.02520124316086,1.0,737.1960070888409,227.02520124316086,1.0
2 days 19:20:00,737.1960082826325,227.02520156364506,1.0,737.1960082826325,227.02520156364506,1.0
2 days 19:25:00,737.1960075068838,227.02520135538825,1.0,737.1960075068838,227.02520135538825,1.0
2 days 19:30:00,737.1960068767415,227.02520118622087,1.0,737.1960068767415,227.02520118622087,1.0
2 days 19:35:00,737.1960068323501,227.02520117430362,1.0,737.1960068323501,227.02520117430362,1.0
2 days 19:40:00,737.1960069784313,227.0252012135204,1.0,737.1960069784313,227.0252012135204,1.0
2 days 19:45:00,737.1960079479397,227.02520147379374,1.0,737.1960079479397,227.02520147379374,1.0
2 days 19:50:00,737.1960068722728,227.02520118502125,1.0,737.1960068722728,227.02520118502125,1.0
2 days 19:55:00,737.1960071080371,227.02520124831423,1.0,737.1960071080371,227.02520124831423,1.0
2 days 20:00:00,737.1960083166766,227.02520157278448,1.0,737.1960083166766,227.02520157278448,1.0
2 days 20:05:00,737.1960073539458,227.02520131433062,1.0,737.1960073539458,227.02520131433062,1.0
2 days 20:10:00,737.1960075619812,227.02520137017962,1.0,737.1960075619812,227.02520137017962,1.0
2 days 20:15:00,737.1960076150052,227.02520138441446,1.0,737.1960076150052,227.02520138441446,1.0
2 days 20:20:00,737.1960080375774,227.02520149785778,1.0,737.1960080375774,227.02520149785778,1.0
2 days 20:25:00,737.1960075086972,227.02520135587503,1.0,737.1960075086972,227.02520135587503,1.0
2 days 20:30:00,737.1960071219872,227.02520125205928,1.0,737.1960071219872,227.02520125205928,1.0
2 days 20:35:00,737.196007033976,227.02520122843185,1.0,737.196007033976,227.02520122843185,1.0
2 days 20:40:00,737.196007332066,227.02520130845681,1.0,737.196007332066,227.02520130845681,1.0
2 days 20:45:00,737.1960081754343,227.02520153486668,1.0,737.1960081754343,227.02520153486668,1.0
2 days 20:50:00,737.1960087008051,227.02520167590725,1.0,737.1960087008051,227.02520167590725,1.0
2 days 20:55:00,737.1960077620057,227.02520142387803,1.0,737.1960077620057,227.02520142387803,1.0
2 days 21:00:00,737.1960070281086,227.02520122685678,1.0,737.1960070281086,227.02520122685678,1.0
2 days 21:05:00,737.1960079811444,227.02520148270779,1.0,737.1960079811444,227.02520148270779,1.0
2 days 21:10:00,737.1960075834377,227.02520137593984,1.0,737.1960075834377,227.02520137593984,1.0
2 days 21:15:00,737.196007209608,227.02520127558188,1.0,737.196007209608,227.02520127558188,1.0
2 days 21:20:00,737.1960070590145,227.0252012351537,1.0,737.1960070590145,227.0252012351537,1.0
2 days 21:25:00,737.1960069067375,227.02520119427356,1.0,737.1960069067375,227.02520119427356,1.0
2 days 21:30:00,737.1960074063085,227.02520132838794,1.0,737.1960074063085,227.02520132838794,1.0
2 days 21:35:00,737.1960080312914,227.02520149617018,1.0,737.1960080312914,227.02520149617018,1.0
2 days 21:40:00,737.196007450634,227.0252013402875,1.0,737.196007450634,227.0252013402875,1.0
2 days 21:45:00,737.1960071463456,227.02520125859857,1.0,737.1960071463456,227.02520125859857,1.0
2 days 21:50:00,737.196007772927,227.02520142680996,1.0,737.196007772927,227.02520142680996,1.0
2 days 21:55:00,737.1960079619649,227.0252014775589,1.0,737.1960079619649,227.0252014775589,1.0
2 days 22:00:00,737.1960078815091,227.02520145595986,1.0,737.1960078815091,227.02520145595986,1.0
2 days 22:05:00,737.1960076444162,227.0252013923101,1.0,737.1960076444162,227.0252013923101,1.0
2 days 22:10:00,737.1960078786514,227.02520145519256,1.0,737.1960078786514,227.02520145519256,1.0
2 days 22:15:00,737.1960082807591,227.02520156314208,1.0,737.1960082807591,227.02520156314208,1.0
2 days 22:20:00,737.1960077253724,227.0252014140435,1.0,737.1960077253724,227.0252014140435,1.0
2 days 22:25:00,737.1960081661745,227.0252015323808,1.0,737.1960081661745,227.0252015323808,1.0
2 days 22:30:00,737.196007163681,227.02520126325237,1.0,737.196007163681,227.02520126325237,1.0
2 days 22:35:00,737.1960075249808,227.02520136024657,1.0,737.1960075249808,227.02520136024657,1.0
2 days 22:40:00,737.1960074908516,227.02520135108423,1.0,737.1960074908516,227.02520135108423,1.0
2 days 22:45:00,737.1960079578073,227.02520147644273,1.0,737.1960079578073,227.02520147644273,1.0
2 days 22:50:00,737.1960083626345,227.0252015851223,1.0,737.1960083626345,227.0252015851223,1.0
2 days 22:55:00,737.1960070656204,227.02520123692716,1.0,737.1960070656204,227.02520123692716,1.0
2 days 23:00:00,737.1960066780387,227.0252011328773,1.0,737.1960066780387,227.0252011328773,1.0
2 days 23:05:00,737.196007695707,227.02520140607953,1.0,737.196007695707,227.02520140607953,1.0
2 days 23:10:00,737.1960076525196,227.02520139448552,1.0,737.1960076525196,227.02520139448552,1.0
2 days 23:15:00,737.1960078979652,227.0252014603776,1.0,737.1960078979652,227.0252014603776,1.0
2 days 23:20:00,737.1960081057189,227.02520151615093,1.0,737.1960081057189,227.02520151615093,1.0
2 days 23:25:00,737.1960067320036,227.02520114736467,1.0,737.1960067320036,227.02520114736467,1.0
2 days 23:30:00,737.1960073647538,227.02520131723222,1.0,737.1960073647538,227.02520131723222,1.0
2 days 23:35:00,737.1960071796839,227.02520126754848,1.0,737.1960071796839,227.02520126754848,1.0
2 days 23:40:00,737.1960077123392,227.0252014105446,1.0,737.1960077123392,227.0252014105446,1.0
2 days 23:45:00,737.1960074321097,227.02520133531448,1.0,737.1960074321097,227.02520133531448,1.0
2 days 23:50:00,737.1960082744589,227.02520156145076,1.0,737.1960082744589,227.02520156145076,1.0
2 days 23:55:00,737.1960078167315,227.0252014385697,1.0,737.1960078167315,227.0252014385697,1.0
3 days 00:00:00,737.1960075987789,227.02520138005835,1.0,737.1960075987789,227.02520138005835,1.0
3 days 00:05:00,737.1960075488839,227.02520136666362,1.0,737.1960075488839,227.02520136666362,1.0
3 days 00:10:00,737.1960067721408,227.02520115813988,1.0,737.1960067721408,227.02520115813988,1.0
3 days 00:15:00,737.1960078491437,227.02520144727106,1.0,737.1960078491437,227.02520144727106,1.0
3 days 00:20:00,737.1960075516175,227.02520136739744,1.0,737.1960075516175,227.02520136739744,1.0
3 days 00:25:00,737.1960072420615,227.0252012842943,1.0,737.1960072420615,227.0252012842943,1.0
3 days 00:30:00,737.1960074463765,227.0252013391445,1.0,737.1960074463765,227.0252013391445,1.0
3 days 00:35:00,737.1960074178593,227.0252013314889,1.0,737.1960074178593,227.0252013314889,1.0
3 days 00:40:00,737.1960076512216,227.025201394137,1.0,737.1960076512216,227.025201394137,1.0
3 days 00:45:00,737.1960081230886,227.025201520814,1.0,737.1960081230886,227.025201520814,1.0
3 days 00:50:00,737.1960075663374,227.0252013713491,1.0,737.1960075663374,227.0252013713491,1.0
3 days 00:55:00,737.1960079685472,227.02520147932594,1.0,737.1960079685472,227.02520147932594,1.0
3 days 01:00:00,737.1960081402844,227.02520152543036,1.0,737.1960081402844,227.02520152543036,1.0
3 days 01:05:00,737.1960081468491,227.0252015271927,1.0,737.1960081468491,227.0252015271927,1.0
3 days 01:10:00,737.1960069361744,227.0252012021762,1.0,737.1960069361744,227.0252012021762,1.0
3 days 01:15:00,737.1960072766126,227.0252012935699,1.0,737.1960072766126,227.0252012935699,1.0
3 days 01:20:00,737.196007576078,227.02520137396408,1.0,737.196007576078,227.02520137396408,1.0
3 days 01:25:00,737.1960068813418,227.02520118745585,1.0,737.1960068813418,227.02520118745585,1.0
3 days 01:30:00,737.1960076510977,227.02520139410382,1.0,737.1960076510977,227.02520139410382,1.0
3 days 01:35:00,737.1960075976048,227.02520137974315,1.0,737.1960075976048,227.02520137974315,1.0
3 days 01:40:00,737.1960073253301,227.02520130664848,1.0,737.1960073253301,227.02520130664848,1.0
3 days 01:45:00,737.1960071302583,227.02520125427978,1.0,737.1960071302583,227.02520125427978,1.0
3 days 01:50:00,737.1960071216381,227.02520125196554,1.0,737.1960071216381,227.02520125196554,1.0
3 days 01:55:00,737.1960071924501,227.02520127097569,1.0,737.1960071924501,227.02520127097569,1.0
3 days 02:00:00,737.1960079708604,227.02520147994696,1.0,737.1960079708604,227.02520147994696,1.0
3 days 02:05:00,737.1960080846695,227.0252015105001,1.0,737.1960080846695,227.0252015105001,1.0
3 days 02:10:00,737.196007413572,227.02520133033792,1.0,737.196007413572,227.02520133033792,1.0
3 days 02:15:00,737.196008112081,227.02520151785893,1.0,737.196008112081,227.02520151785893,1.0
3 days 02:20:00,737.1960074186876,227.02520133171114,1.0,737.1960074186876,227.02520133171114,1.0
3 days 02:25:00,737.1960075935086,227.0252013786435,1.0,737.1960075935086,227.0252013786435,1.0
3 days 02:30:00,737.1960074021671,227.02520132727608,1.0,737.1960074021671,227.02520132727608,1.0
3 days 02:35:00,737.1960079764747,227.02520148145416,1.0,737.1960079764747,227.02520148145416,1.0
3 days 02:40:00,737.1960075128403,227.02520135698734,1.0,737.1960075128403,227.02520135698734,1.0
3 days 02:45:00,737.1960070230579,227.0252012255008,1.0,737.1960070230579,227.0252012255008,1.0
3 days 02:50:00,737.1960071274472,227.02520125352504,1.0,737.1960071274472,227.02520125352504,1.0
3 days 02:55:00,737.196007612485,227.02520138373785,1.0,737.196007612485,227.02520138373785,1.0
3 days 03:00:00,737.1960072753284,227.02520129322514,1.0,737.1960072753284,227.02520129322514,1.0
3 days 03:05:00,737.1960072834445,227.02520129540395,1.0,737.1960072834445,227.02520129540395,1.0
3 days 03:10:00,737.1960071457477,227.02520125843802,1.0,737.1960071457477,227.02520125843802,1.0
3 days 03:15:00,737.1960080374967,227.02520149783612,1.0,737.1960080374967,227.02520149783612,1.0
3 days 03:20:00,737.1960075675846,227.02520137168395,1.0,737.1960075675846,227.02520137168395,1.0
3 days 03:25:00,737.1960071262426,227.0252012532017,1.0,737.1960071262426,227.0252012532017,1.0
3 days 03:30:00,737.1960075576922,227.02520136902822,1.0,737.1960075576922,227.02520136902822,1.0
3 days 03:35:00,737.1960072603855,227.02520128921358,1.0,737.1960072603855,227.02520128921358,1.0
3 days 03:40:00,737.1960074523927,227.02520134075968,1.0,737.1960074523927,227.02520134075968,1.0
3 days 03:45:00,737.1960083072861,227.0252015702635,1.0,737.1960083072861,227.0252015702635,1.0
3 days 03:50:00,737.1960081787677,227.02520153576154,1.0,737.1960081787677,227.02520153576154,1.0
3 days 03:55:00,737.196007750557,227.02520142080454,1.0,737.196007750557,227.02520142080454,1.0
3 days 04:00:00,737.1960069956743,227.02520121814945,1.0,737.1960069956743,227.02520121814945,1.0
3 days 04:05:00,737.1960071948647,227.02520127162393,1.0,737.1960071948647,227.02520127162393,1.0
3 days 04:10:00,737.1960073807774,227.02520132153384,1.0,737.1960073807774,227.02520132153384,1.0
3 days 04:15:00,737.1960076388302,227.02520139081048,1.0,737.1960076388302,227.02520139081048,1.0
3 days 04:20:00,737.1960081559716,227.02520152964172,1.0,737.1960081559716,227.02520152964172,1.0
3 days 04:25:00,737.1960072582821,227.02520128864887,1.0,737.1960072582821,227.02520128864887,1.0
3 days 04:30:00,737.1960077937316,227.0252014323951,1.0,737.1960077937316,227.0252014323951,1.0
3 days 04:35:00,737.1960072343775,227.02520128223145,1.0,737.1960072343775,227.02520128223145,1.0
3 days 04:40:00,737.1960080317828,227.0252014963021,1.0,737.1960080317828,227.0252014963021,1.0
3 days 04:45:00,737.1960075896444,227.02520137760607,1.0,737.1960075896444,227.02520137760607,1.0
3 days 04:50:00,737.196006645039,227.02520112401828,1.0,737.196006645039,227.02520112401828,1.0
3 days 04:55:00,737.1960071968961,227.02520127216926,1.0,737.1960071968961,227.02520127216926,1.0
3 days 05:00:00,737.1960074312329,227.02520133507906,1.0,737.1960074312329,227.02520133507906,1.0
3 days 05:05:00,737.1960068307098,227.02520117386328,1.0,737.1960068307098,227.02520117386328,1.0
3 days 05:10:00,737.1960077008345,227.02520140745605,1.0,737.1960077008345,227.02520140745605,1.0
3 days 05:15:00,737.1960078801836,227.02520145560396,1.0,737.1960078801836,227.02520145560396,1.0
3 days 05:20:00,737.1960072158516,227.02520127725808,1.0,737.1960072158516,227.02520127725808,1.0
3 days 05:25:00,737.1960077362244,227.02520141695675,1.0,737.1960077362244,227.02520141695675,1.0
3 days 05:30:00,737.1960075915034,227.02520137810515,1.0,737.1960075915034,227.02520137810515,1.0
3 days 05:35:00,737.1960076176828,227.02520138513322,1.0,737.1960076176828,227.02520138513322,1.0
3 days 05:40:00,737.1960073101243,227.02520130256636,1.0,737.1960073101243,227.02520130256636,1.0
3 days 05:45:00,737.1960077027535,227.02520140797128,1.0,737.1960077027535,227.02520140797128,1.0
3 days 05:50:00,737.1960074301059,227.02520133477654,1.0,737.1960074301059,227.02520133477654,1.0
3 days 05:55:00,737.1960075636566,227.02520137062947,1.0,737.1960075636566,227.02520137062947,1.0
3 days 06:00:00,737.196007515516,227.02520135770564,1.0,737.196007515516,227.02520135770564,1.0
3 days 06:05:00,737.1960078559118,227.02520144908797,1.0,737.1960078559118,227.02520144908797,1.0
3 days 06:10:00,737.1960077229858,227.0252014134028,1.0,737.1960077229858,227.0252014134028,1.0
3 days 06:15:00,737.1960082638695,227.0252015586079,1.0,737.1960082638695,227.0252015586079,1.0
3 days 06:20:00,737.1960069437763,227.02520120421696,1.0,737.1960069437763,227.02520120421696,1.0
3 days 06:25:00,737.1960069798992,227.02520121391444,1.0,737.1960069798992,227.02520121391444,1.0
3 days 06:30:00,737.1960076900154,227.0252014045516,1.0,737.1960076900154,227.0252014045516,1.0
3 days 06:35:00,737.196007860336,227.0252014502757,1.0,737.196007860336,227.0252014502757,1.0
3 days 06:40:00,737.1960073959984,227.02520132562006,1.0,737.1960073959984,227.02520132562006,1.0
3 days 06:45:00,737.1960080474095,227.02520150049725,1.0,737.1960080474095,227.02520150049725,1.0
3 days 06:50:00,737.1960072048531,227.02520127430537,1.0,737.1960072048531,227.02520127430537,1.0
3 days 06:55:00,737.1960079109977,227.02520146387627,1.0,737.1960079109977,227.02520146387627,1.0
3 days 07:00:00,737.1960076306373,227.025201388611,1.0,737.1960076306373,227.025201388611,1.0
3 days 07:05:00,737.1960066373138,227.02520112194438,1.0,737.1960066373138,227.02520112194438,1.0
3 days 07:10:00,737.1960070899064,227.02520124344693,1.0,737.1960070899064,227.02520124344693,1.0
3 days 07:15:00,737.1960076256569,227.02520138727397,1.0,737.1960076256569,227.02520138727397,1.0
3 days 07:20:00,737.1960075303075,227.02520136167655,1.0,737.1960075303075,227.02520136167655,1.0
3 days 07:25:00,737.1960078634071,227.02520145110014,1.0,737.1960078634071,227.02520145110014,1.0
3 days 07:30:00,737.196007265706,227.02520129064192,1.0,737.196007265706,227.02520129064192,1.0
3 days 07:35:00,737.1960077625978,227.02520142403702,1.0,737.1960077625978,227.02520142403702,1.0
